id;value;label;source;remarks;fk;creator;created;last_editor;last_edited;area;perimeter;length;latitude;longitude;geom
456;;Buaku;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000A386E123628A04C0DEFF39CC97971940
457;;Asiwa;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000004C8A2E8B894DF5BF9845B6F3FDB41940
458;;Adoklu Kpetsu;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000008CC7EECEDA6DE03F6C6165C22FB51940
459;;Bibiani;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000003D006F81048502C07733DC80CFCF1940
460;;Achiasi;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000EAE1B9DA8AFDF4BF2E894160E5D01940
461;;Adaklu Sikama;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000F8DADE0720B5DF3FCAF36A0E10EC1940
462;;Adaklu Helekpe;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000001A3B920F7A36DF3F61D363E943F71940
463;;Peki;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000008BE805A43671CA3F8164A9BC1D011A40
464;;Adaklu Goef;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000002C0A9C779CA2DF3F2849616C21081A40
465;;Nkawkaw;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000F0C7C39448A2E8BFEF38EE940E361A40
466;;Kpetoe;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000CC318E588B4FE63FD9BC4A9352301A40
467;;Djega;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000004EF42F90A0F8D93F6A3B908312461A40
468;;Tsito;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000006AB918139B8FD33F4B862D0439481A40
469;;Nyinahin;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000007FD005F52DF300C0D976A1B94E631A40
470;;Mpraeso;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000B34C264EEE77E7BF78DD59BBED621A40
471;;Kwapon;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000A75D85949FD403C0D0C56D3480771A40
472;;Ho;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000007ECFDC334B02DE3F3E8B87855A731A40
473;;Osumasi;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000EA65E36BCFACF3BF2B74417DCB7C1A40
474;;Konongo;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000026904D9CDC6FF3BF41518369187E1A40
475;;Aviefe;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000030EF0A6D3997DE3FDB63904946AE1A40
476;;Akrodie;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000F69CD7D8256A04C0C095ECD808C41A40
477;;Kukuom;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000039381092058C03C0FE893C49BAC61A40
478;;Kumasi;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000449181CAF8F7F9BF71F7C77BD5CA1A40
479;;Matse;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000000A4F507ADFF8DE3F3DD87A14AEC71A40
480;;Juansa;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000064777840D914F2BF260AD7A370DD1A40
481;;Domeabra;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000009CAB8E8D403CF2BF07C1FF56B2E31A40
482;;Matse Ando;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000058B2F684251EDE3F33E95EB532E11A40
483;;Matse Dzokpe;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000E27FA5C7EF6DDE3FF1FCD747A7EE1A40
484;;Koviefe;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000B89E259C16BCDE3F3C2A164D67071B40
485;;Dzolo-Gbogame;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000006EE13143FC6DE3F143E8FDFDB141B40
486;;Dzolo-Kpuita;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000000AFAC00E9C33DC3FBD84EE2076261B40
487;;Guaso;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000DC3E00A94D1C04C07DF4DBD781331B40
488;;Agogo;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000025F1D45B035BF1BFC763E94317341B40
489;;Juaben;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000F62AB4C876BEF6BFD43CD52137431B40
490;;Kunso;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000BCB6A5D59038FEBFC2681D554D501B40
491;;Vane;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000763115B87537DB3F9EA390F2934A1B40
492;;Vakpo;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000B792B84AB038D23FE0894E5DF96C1B40
493;;Gbadze;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000F33C02E31934DC3FB78B30D3F66F1B40
494;;Bodomasi;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000E6CBAAB2EF0AF4BF7A50A5660F941B40
495;;Afoega;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000006BE94AF949B5D13FF115B62DCA8C1B40
496;;Mim;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000AB9F3715A97004C0ACCE31207B9D1B40
497;;Wiawso;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000997CAEB6623F00C058BD35B055A21B40
498;;Sovie;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000340892A50F5DD23F7141551344BD1B40
499;;Anyinasuso;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000080CA2DAD86C400C0DBE522BE13D31B40
500;;Bedlakokrom;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000EECD531D72F304C031C9C859D8D31B40
501;;Mamekrobo;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000006832665C3810DCBF3B89027D22CF1B40
502;;Fawumang;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000001E1E5ED72FD8FEBFC20BB08F4EDD1B40
503;;Kenyasi 1;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000DEA353573E0B03C00827F73B14E51B40
504;;Akyerensua;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000005A060DFD135C02C04E41B79734E61B40
505;;Jamasi;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000D3F99D7B0F97F7BF47672783A3E41B40
506;;Kenyasi 2;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000BC9717601F1D03C0896A9F8EC7EC1B40
507;;Pokukrom;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000000F42FAEDEB40FFBF8067D0D03F011C40
508;;Tepa;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000008C0F069E7B4F01C045158C4AEA041C40
509;;Kpandu;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000DE5781C16ED8D23F4FFD5A2558FC1B40
510;;Nyamebekyere;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000062BE3E3A75E5FFBF413F8C101E0D1C40
511;;New Brosankro;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000005AE0287975CE00C0365EBA490C221C40
512;;Donkorkrom;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000002FDB43B9C2BBB4BFAD068A1F632E1C40
513;;Mampong;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000024C083BBB376F6BFEBFA05BB613B1C40
514;;Bechem;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000004C77EE3D5C3200C0AFF81400E3591C40
515;;Asem;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000CC7091D09673F7BF1EDF6C73637A1C40
516;;Ahenkro;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000C8C58B5E46B1D43F35D1817346741C40
517;;Dwommo;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000C95E24B4E55C00C00EFEB7921D9B1C40
518;;Hohoe;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000001D9B96D92093DE3F5F91C937DB9C1C40
519;;Duayaw Nkwanta;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000003664AA6054D200C0AAF1D24D62B01C40
520;;Tepo;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000006499677094BCD43F4169422102AE1C40
521;;Techimantia;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000058FB6F253B3600C00412143FC6BC1C40
522;;Nkonya Wurapon;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000945A662310AFD53F7A78D93D79B81C40
523;;Mantiwari;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000050BD18CA897606C03439EE940ED61C40
524;;Yamfo;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000FD83471B47EC01C0596B9A779CE21C40
525;;Amoso;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000413E05C0784606C01849F4328AE51C40
526;;Anyinasu;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000FACC56EC2F3BF9BF0F601F9DBAF21C40
527;;Akontaenim;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000EEDBF4673F1206C0EA5BE674590C1D40
528;;Dormaa Ahenkro;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000034DBF97E6AFC06C0B7C62E51BD151D40
529;;Tanoso;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000005DFCC1C073EF01C0FFD747A7AE1C1D40
530;;Kwamikrom;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000C7E902C63368D43FE5890F7A362B1D40
531;;Sekodumase;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000089A8BFEC9E3CF9BF94D5AD9E933E1D40
532;;Sunyani;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000FEBC8C62B9A502C0E5F0D7648D5A1D40
533;;Ejura;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000F04BE15D2EE2F5BFC32FF5F3A6821D40
534;;Chiraa;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000D1BA270F0B7501C04762105839941D40
535;;Akomadan;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000E98181E7DE43FFBF2E095053CB961D40
536;;Nsuatre;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000B90968226CB803C04760E5D0229B1D40
537;;Tapa Abotoase;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000314129DF6C73D33F0F5026FC529F1D40
538;;Jasikan;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000E310B6B0A71DDE3F5A1DF73B14A51D40
539;;Donkoro Nkwanta;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000004BD1648D7A88FABF92030473F4B81D40
540;;Kotoa;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000009E0B0742B28004C01DD1CB2896BB1D40
541;;Ahyiayemu;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000003713C616829CFFBF5F6397A8DEBA1D40
542;;Okjakrom;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000FC3087B69C4BDB3F0927D80DDBB61D40
543;;Jinjini;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000000D30815B773305C0CDFA22A12DC71D40
544;;Berekum;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000E1F96184F0A804C0FE50F70148CD1D40
545;;Guaman;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000007B4499ADF545DC3FD00EEC866DCB1D40
546;;Tapa Abotoase;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000000A1737BA83D8D53F5033014D84CD1D40
547;;Fetenta;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000006EB2463D446305C06FC8CD7003DE1D40
548;;Aframso;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000A64C27A08930FBBFEDDBD78173E61D40
549;;Nkwaben;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000BCC96BEC12D5FBBF35A4DFBE0EFC1D40
550;;Worawora;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000FAECB3169F02D83F937101F6D1091E40
551;;Kadjebi;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000359E6A226C78DE3FEFE6D7648D1A1E40
552;;Asatu;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000DB3F9557E718DC3F4383D651D5241E40
553;;Nkoranza;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000E688C70C5446FBBFA75626FC523F1E40
554;;Apesokubi;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000943CF89CF4BED93FA8F63EE3C2411E40
555;;Techiman;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000ADBFFA3F87F9FEBFAD58518369581E40
556;;Tuobodom;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000309742E73576FEBF91149161158F1E40
557;;Katanga;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000004CD565450DA6D53FD6A60D15E39C1E40
558;;Wawaso;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000BA400E24287EDC3FBE32BD5296A11E40
559;;Addo Nkwanta;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000016E8677094BCD43F52E46E9EEAB01E40
560;;Badu;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000088389CF9D5DC01C053F949B54FC71E40
561;;Asukawkaw;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000807ADAF50B76D73F33F9696AD9BA1E40
562;;Bantama;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000A21E660FB402E8BFFC28CB10C7DA1E40
563;;Npuasu;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000078A3C49BA6606C0FB6BB2463DE41E40
564;;Kwame Danso;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000003C055912A0A6E5BF5410C7BAB8ED1E40
565;;Wenchi;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000004E78060DFDD300C0E77BB8E4B8F31E40
566;;Papase;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000005D20ACCFD556E03F74D86BCF2CE91E40
567;;Adamsu;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000A8EB34D2527906C02149D74CBEF91E40
568;;Atebubu;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000002B2C09DCBA9BEFBFDBD51C2098031F40
569;;Goka;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000A05A99F04B3D05C0633255302A091F40
570;;Kwadjokrom;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000002CC281FE092EC6BFB6394ED1911C1F40
571;;Tokuroane;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000017D2D62B6519D43FCBD7C325C71D1F40
572;;Tatobatoi;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000C385122B6A30CDBF0A16265305231F40
573;;Buni;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000002096D39972205C0B41457957D371F40
574;;Premoase;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000DE88CBAACFD5D2BF6660A1D6342F1F40
575;;Kete Krachi;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000ADF46B3E9127A9BF01435F419A311F40
576;;Hani;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000000E821C9430D303C0E1A2CC0699641F40
577;;Kokua;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000F0ACC090D52D05C05D62F3716D681F40
579;;Mayara;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000CE5296218E7505C01E04560E2D721F40
580;;Nsawkaw;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000537407B1338502C0A7B6627FD97D1F40
581;;Debibi;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000007C2A357BA05504C0713F524486951F40
582;;Duadaso;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000008453910A630B05C0B2389CF9D59C1F40
583;;Nantwie Kura;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000975D90B454DED23F87A4048BC3991F40
584;;Nwereme;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000008CD36531B1B905C08AA8DE1AD8AA1F40
585;;Menji;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000001631EBC5500E03C00BA4198BA6B31F40
586;;Sampa;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000EA12B875378F05C05A02B7EEE6C91F40
587;;Dama Nkwanta;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000757781CAF877F1BF19E50AEF72F11F40
588;;Kparepare;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000000FEDBAE9CF7ED23F8C6BDC291DEC1F40
589;;Prang;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000B06913967840ECBF6D4143FF04F71F40
590;;Kintampo;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000002C9E3B889DA9FBBFADEF8AE07F1B2040
591;;Kamompa;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000355F93180456F4BFC3897615521E2040
592;;Dumbai;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000009CC8547ADFF8C63FAD689A779C222040
593;;Jenene;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000007DD5CA845F6A04C005117008552A2040
594;;Adadeem;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000263CBD52962104C05D69520ABA2D2040
595;;Tutukpene;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000025EF657FD93DD93F6F93FA7953312040
596;;Chindiri;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000AF4BA2AE7C96C3BFCF4F14E813492040
597;;Borae;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000D5D19EC35F93A5BFFF52185B08522040
598;;Katchebi;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000004DBDD69FFD48D93FE561666666662040
599;;Yeji;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000058E180E7DEC3E4BF44B1852007752040
600;;Gulubi;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000002E91F7523F6FCEBFF0AF6D5166832040
601;;Kitari;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000DC2897F2936AC73FFADBFDF15E852040
602;;Nkwanta;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000078F2F0FE78AFE03FE6F2BD4D7F862040
603;;Banda;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000000EA020137EA9B7BF25B64082E2972040
604;;Bonakye;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000003DE5E4404816DA3FD830EA211ACD2040
605;;Kpandae;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000B9A911F085C984BF129B2E8B89ED2040
606;;Kpasa;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000C61122BFB7E9D33F2BC5022670FB2040
607;;Salaga;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000068EE6A09F9A0E0BF7D5A423EE8192140
608;;Lungni;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000F8830DB9145775BFB6C0120F281B2140
609;;Sibi;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000AA7916971C77CE3F9CBA6A65C22F2140
610;;Wulensi;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000009590E78BB5F8543FB66943C5384F2140
611;;Domanko;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000B24335E23B31C73FFDD8F4673F622140
612;;Chamba;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000092A6C4C342ADC1BF90A1CC0699642140
613;;Nakpayili;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000006C105D8B6CE7AB3FF51E3CDA38822140
614;;Buipe;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000D32B842A357BF7BF1422E010AA942140
615;;Bimbila;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000006A13E0DCB584AC3FE6479869FBB72140
616;;Bole;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000EE84083884EA03C0578CF337A1102240
617;;Damongo;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000DF2FF9669B1BFDBF7758A835CD2B2240
618;;Sawla;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000084315A47555303C0D2DF8442048C2240
619;;Zabzugu;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000003004EF39E97DD73F44C2BAB88D962240
620;;Daboya;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000FA01C2A38D23F6BF167233DC800F2340
621;;Saboba;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000007B1A2B6BD443D43F6DD87BB8E4682340
622;;Wechiau;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000BE390664AF7705C0DA82177D05A92340
623;;Gushiago;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000053C717E6CB0BCCBFF3725E6397D82340
624;;Monkaringa;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000CAEE2059C084F4BFFCC01C3D7E0F2440
625;;Wa;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000234A7B832F0C04C08BF337A110212440
626;;Yala;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000007DA16B26DF6CFDBFE092E34EE9402440
627;;Kubori;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000758B3715A9B0F4BFB36B09F9A0472440
628;;Chereponi;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000FA9BBF61DBA2D23F414A232D95472440
629;;Kaleo;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000CCA8A44E405304C067BEBC00FB582440
630;;Wawjawga;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000C5E5C8CE143AD53FDBBE42AD696E2440
631;;Yagaba;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000FBB69C2E8B89F4BF227DE882FA762440
632;;Bima;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000095E421FDF6F5F2BF59787AA52C832440
633;;Funsi;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000906C861BF079FFBFD6E253008C972440
634;;Kaparigu;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000056C2F3F8BD4DE4BFB02284471B972440
635;;Gbintiri;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000163FC8B2B5BEB8BF0A499352D09D2440
636;;Fian ?;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000053B3075A816104C0A5DD76A1B9AE2440
637;;Walewale;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000FE7A912232ACE9BFA54A766C04B22440
638;;Nadawli;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000003142959A3D5005C07AEACA6779BE2440
639;;Langbensi;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000CE5E5B8FC2F5E1BF8B7C224F92CE2440
640;;Guabuliga;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000928D2A4D4A41E6BF6D340C1F11D32440
641;;Moyiri;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000004F766C04E27504C02BD9B11188D72440
642;;Wulugu;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000009DBACF0A0C59E9BFF4C7242367F12440
643;;Jirapa;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000BA27F224E99A05C03A5D16139B0F2540
644;;Nalerigu;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000124AFB82DDB0D7BFB61704560E0D2540
645;;Bugubelle;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000001CFFFAE8D495FFBF42A7AE7C96272540
646;;Pwalagu;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000005BA3F5B4C35FEBBFC0FC304278342540
647;;Lawra;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000B19C6857212507C07FC6850321492540
648;;Nakpanduri;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000000298D12FD80DC7BFEFB55D68AE432540
649;;Hian;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000046B01BB62D8A03C07420240B98602540
650;;Biung;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000E7EC6488635DE5BF368C9C853D5D2540
651;;Bolgatanga;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000001B5532C4B12EEBBFAEDBF4673F922540
652;;Zuarungu;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000C201FFAD64C7E9BF0EE5ED08A7952540
653;;Garu;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000073692BCEDF84C6BF86947840D9B42540
654;;Tumu;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000006B32F44F70B1FFBF6D8FA50F5DC02540
655;;Pina;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000000E51F65D11FCFBBFF7A10BEA5BC62540
656;;Navrongo;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000098A3E1CCAF66F1BFED58DDEA39C92540
657;;Gagbiri;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000046BCF84BE0D6BDBFA582D38217CD2540
658;;Bongo;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000783C00FBE8D4E9BF4CEFC4AC17D32540
659;;Zebila;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000AA0A91E34EE9DEBFDC66D0D03FE12540
660;;Soe;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000067D0CE49EF1BE9BFFDAD0D15E3EC2540
661;;Paga;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000009FCFB870A0F1BF0347ACC5A7F02540
662;;Hamale;OSM_Towns_cities;;;;;;;;;;;;0101000020E6100000661D7233DC0006C03A52448655FC2540
663;;Bawku;OSM_Towns_cities;;;;;;;;;;;;0101000020E61000001D5B37F20703CFBFFDCD49EF1B1F2640
664;;Sugudi;OSM_Towns_cities;;;;;;;;;;;;0101000020E610000078CCCFC56D34C0BF3606E6E8F12B2640
665;checkpoint_2;Yendi junction;Hanna;;;;;;;;;;;;0101000020E6100000AA734EC11A67E9BF1C7E10C990C32240
666;checkpoint_3;Airport junction;Hanna;;;;;;;;;;;;0101000020E61000005ACC1A149ECDEABF1D74874CF81A2340
667;checkpoint_4;Kumbungu road;Hanna;;;;;;;;;;;;0101000020E6100000B36A55724EECECBF5FFB6CE4BA012340
668;checkpoint_5;Nyankpala road;Hanna;;;;;;;;;;;;0101000020E6100000C40E2C1900AAECBF66BCDEFDF1CE2240
669;checkpoint_1;Datoyili barrier;Hanna;;;;;;;;;;;;0101000020E6100000980A369C3237EDBFBA0C147827AF2240
670;;Tamale Central Market;Hanna;;;;;;;;;;;;0101000020E6100000D19C154BD4F8EABF6B0856AC34CF2240
671;market_6;Tamale Aboabo Market;Hanna;;;;;;;;;;;;0101000020E610000026A96FF2CD23EBBF56B184778CCE2240
672;market_3;Tampiong Market;Hanna;;;;;;;;;;;;0101000020E6100000C1B25ED5758DE5BF676A121C5A2B2340
673;market_2;Savelugu Market;Hanna;;;;;;;;;;;;0101000020E6100000D160D582177DEABFFD2852616C412340
674;market_5;Kumbungu Market;Hanna;;;;;;;;;;;;0101000020E6100000D83C9CBEB941EEBF3B38001B721E2340
675;market_4;Nyankpala Market;Hanna;;;;;;;;;;;;0101000020E6100000DB8EEA0B2167EFBFEFBBE3141DC92240
678;market_6;Supermarket, Aboabo Market;Hanna;;;;;;;;;;;;0101000020E61000000D662AA7752DEBBFAE16DAC972CE2240
679;;Agric;Hanna;;;;;;;;;;;;0101000020E61000002EA174348DFFEABF3C59C5FA3CDE2240
680;;Sakasaka;Hanna;;;;;;;;;;;;0101000020E61000006BE77321BDC4EABF6BB5DA481BD42240
681;;Hilltop (Choggu);Hanna;;;;;;;;;;;;0101000020E610000082DF21C0FB52EBBFEBFEE0DE0AD82240
682;;Filling Point (Choggu);Hanna;;;;;;;;;;;;0101000020E61000003145EB8073B6EBBF10CD0BB1A9E62240
