id;fk;creator;created;last_editor;last_edited;area;perimeter;length;latitude;longitude;geom;label;type;source;remarks
587;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.3999031;-6.4154351;0101000020E61000002471A0D167A919C056236019C0CC2A40;Bayo;Town outside greater Bamako;OSM;
588;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.4405261;-6.3361821;0101000020E61000009E00D41E405819C0A01111A38CE12A40;Kalabougou;Town outside greater Bamako;OSM;
589;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.6767762;-5.9253702;0101000020E61000009CC5E63E94B317C01D6CFB68825A2B40;Kounou;Town outside greater Bamako;OSM;
590;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.7344945;-5.7427768;0101000020E6100000FEE8407B9AF816C00A2FC1A90F782B40;Babougou (in Dioro, Ségou);Town outside greater Bamako;OSM;
591;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.7246997;-5.7562902;0101000020E610000025242DF0700617C08FD7CDD60B732B40;Sama;Town outside greater Bamako;OSM;
592;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.5979791;-5.9386184;0101000020E610000005B28D2E25C117C00E620C512A322B40;Soke;Town outside greater Bamako;OSM;
593;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.6119559;-5.7836172;0101000020E610000016551A8C6C2217C04130A24852392B40;Tiby;Town outside greater Bamako;OSM;
594;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.6928878;-4.4041182;0101000020E6100000A1DF5229D19D11C043989130C2622B40;Ouan;Town outside greater Bamako;OSM;old name was Oua
595;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;11.3239587;-8.2614677;0101000020E6100000B2EB2818DF8520C065822BEADDA52640;Siékorolé;Town outside greater Bamako;OSM;
596;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.9156622;-11.727664;0101000020E6100000FEF33460907427C0E85D06ADD1D42D40;Sérinati;Town outside greater Bamako;OSM;
597;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.1346118;-6.0824668;0101000020E6100000E905442D725418C0B74F7DD6EB442A40;Samine;Town outside greater Bamako;OSM;
598;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.9051631;-4.5548581;0101000020E6100000CBAEC5B82C3812C08A17B08971CF2B40;Djenné;Town outside greater Bamako;OSM;old name was Djénne
599;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4931945;-9.0161968;0101000020E610000086996CF24A0822C0572250FD83FC2C40;Dianguirdé;Town outside greater Bamako;OSM;
600;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.6135603;-4.0599245;0101000020E6100000A7EA1ED95C3D10C0763F5D93243A2D40;Fatoma;Town outside greater Bamako;OSM;
601;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.6520343;-4.0691578;0101000020E6100000A10D654DD14610C092BD9470D74D2D40;Manaco;Town outside greater Bamako;OSM;old name was Manako
602;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;20.2008995;1.0140316;0101000020E6100000D4C4F1327939F03F62484E266E333440;Tessalit;Town outside greater Bamako;OSM;
603;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.0103723;-5.6035081;0101000020E6100000017C0107FE6916C09091A2844F052C40;Boky Wéré;Town outside greater Bamako;OSM;
604;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.5959083;-5.27653;0101000020E6100000977329AE2A1B15C075D487E41A312B40;Tongué;Town outside greater Bamako;OSM;
605;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.6674796;-11.9746484;0101000020E61000008C32761D05F327C08C7ED9E2BF552D40;Goussela;Town outside greater Bamako;OSM;
606;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.5112561;-11.5935993;0101000020E610000063DB583FEC2F27C0D2C20A5CC3052D40;Samé Plantation;Town outside greater Bamako;OSM;
607;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;16.5316701;1.5181878;0101000020E6100000A1FA624A7F4AF83FD4C21B881B883040;Talataye;City outside greater Bamako;OSM;
608;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;11.7417929;-7.6906049;0101000020E610000054D44FEE2DC31EC05CCF6B47CC7B2740;Banantoumou;Town outside greater Bamako;OSM;
609;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;11.3639671;-7.3437609;0101000020E6100000F9927CDB02601DC0D2A34EE559BA2640;Oure;Town outside greater Bamako;OSM;
610;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;11.4254241;-6.3511746;0101000020E610000058BE78509A6719C048DC0830D1D92640;Niéna;Town outside greater Bamako;OSM;
611;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.7797082;-11.0185446;0101000020E6100000E90885AD7E0926C097D8C6E9358F2D40;Mélo;Town outside greater Bamako;OSM;
612;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.7878849;-11.0553409;0101000020E61000002D4377A4551C26C043064DA665932D40;Diadioumbéra;Town outside greater Bamako;OSM;
613;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4848103;-11.5670616;0101000020E610000087A2E5E5552227C024873E0E39F82C40;Samé Ouolof;Town outside greater Bamako;OSM;
614;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.8836573;-8.0910159;0101000020E6100000FFD4D3A2992E20C04ABEC8BA6EC42B40;Didiéni;Town outside greater Bamako;OSM;
615;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.3997007;-7.4265453;0101000020E6100000CF0C874AC8B41DC06A60F591A5CC2A40;N'Tiélé;Town outside greater Bamako;OSM;old name was Ntiélé
616;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;10.5563761;-7.5316872;0101000020E6100000A8CEFE9B72201EC0538D0354DD1C2540;Mafélé;Town outside greater Bamako;OSM;
617;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;11.4505823;-6.3313447;0101000020E6100000CDCF68064C5319C01C5025B9B2E62640;x;Town outside greater Bamako;OSM;
618;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.1394601;-6.1302505;0101000020E61000008D261763608518C09C31715067472840;Diabasso;Town outside greater Bamako;OSM;
619;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.1820245;-6.1731992;0101000020E610000001C68E215BB118C03A24B550325D2840;Bonegue;Town outside greater Bamako;OSM;
620;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;11.4241346;-7.4803629;0101000020E6100000CDD88640E4EB1DC03F34982B28D92640;Bougouni (in Bougouni, Bougouni);Town outside greater Bamako;OSM;
621;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;17.6372832;2.5857953;0101000020E61000003E343D72B5AF04404C4AE6FD24A33140;Achibogo;Town outside greater Bamako;OSM;
622;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.5107994;-11.2100644;0101000020E6100000941BA08F8D6B26C002A2BB7F87052D40;Kabaté;Town outside greater Bamako;OSM;
623;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.7163378;-11.3469149;0101000020E61000007FFD6BD49EB126C0F5C6FFD3C36E2D40;Koumaréfara;Town outside greater Bamako;OSM;
624;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.755798;-11.335398;0101000020E6100000A1496249B9AB26C0B1C398F4F7822D40;Sirimoulou;Town outside greater Bamako;OSM;
625;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.5024701;-11.2870866;0101000020E61000005B3DCC03FD9226C08A6FCDC243012D40;Gabou;Town outside greater Bamako;OSM;
626;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.6171305;-11.3352261;0101000020E6100000008860C1A2AB26C06FBA6587F83B2D40;Gory Gopéla;Town outside greater Bamako;OSM;
627;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.5306671;-11.1492717;0101000020E6100000C86F1B576D4C26C057201F99B30F2D40;Banaya;Town outside greater Bamako;OSM;
628;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;15.2482467;-10.5032249;0101000020E6100000D410B0B1A60125C00AAE03311A7F2E40;Bandiougoula;Town outside greater Bamako;OSM;
629;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;15.0968762;-10.5016612;0101000020E61000001F589FBCD90025C08285DDC199312E40;Niougoméra;Town outside greater Bamako;OSM;
630;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;15.4082401;-10.2254996;0101000020E6100000AC85FEAE747324C0E0D4ACD804D12E40;Kirané;Town outside greater Bamako;OSM;
631;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;15.204447;-10.5288692;0101000020E61000002FB99BF1C70E25C0D787F546AD682E40;Kodiè;Town outside greater Bamako;OSM;
632;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;15.4266577;-10.277371;0101000020E6100000B7B75B92038E24C0542CC8E072DA2E40;Laranguémou;Town outside greater Bamako;OSM;
633;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;11.3239177;-8.4129268;0101000020E6100000AB483B246BD320C0EB30708AD8A52640;Balandougouba;Town outside greater Bamako;OSM;
634;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;11.3786932;-8.3863625;0101000020E610000036CD3B4ED1C520C0686F3A13E4C12640;Niani;Town outside greater Bamako;OSM;
635;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.2860854;-8.6512229;0101000020E610000004D083166D4D21C0E5B919C979922840;Kiniéma;Town outside greater Bamako;OSM;old name was Kiniama
636;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4555899;-11.4056418;0101000020E6100000F9C73148B0CF26C09CC6511443E92C40;ATT bougou;Suburb outside greater Bamako;OSM;
637;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4577299;-11.4324768;0101000020E6100000B68E60996DDD26C07ECDCD925BEA2C40;Kayes N'Di;Suburb outside greater Bamako;OSM;
638;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4287864;-11.4578723;0101000020E6100000157DF43C6EEA26C06CF019E489DB2C40;Faradara;Suburb outside greater Bamako;OSM;
639;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4263112;-11.434953;0101000020E61000001C98DC28B2DE26C048D62B7645DA2C40;Benkounda;Suburb outside greater Bamako;OSM;
640;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4439364;-11.4280249;0101000020E610000052BF661426DB26C00902BFA14BE32C40;Khasso Campement;Suburb outside greater Bamako;OSM;
641;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4546238;-11.4261908;0101000020E610000050B637AE35DA26C06CF76173C4E82C40;Kayes N'Di Est;Suburb outside greater Bamako;OSM;
642;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4534497;-11.417465;0101000020E61000000473F4F8BDD526C014C31F8F2AE82C40;Soukoutoule;Suburb outside greater Bamako;OSM;
643;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4633193;-11.4028094;0101000020E6100000F30A9F083DCE26C01336F22F38ED2C40;Hamdallaye;Suburb outside greater Bamako;OSM;
644;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4631323;-11.4300821;0101000020E6100000A43094B833DC26C0497144AD1FED2C40;Kayes N'Di Dral;Suburb outside greater Bamako;OSM;
645;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4625505;-11.4396737;0101000020E610000098D244E91CE126C0357F4C6BD3EC2C40;Kayes N'Di Ouest;Suburb outside greater Bamako;OSM;
646;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4538029;-11.4475272;0101000020E61000001224004922E526C0F0A88CDA58E82C40;Legal-Segou;Suburb outside greater Bamako;OSM;
648;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4320675;-11.4554236;0101000020E610000036A737482DE926C037548CF337DD2C40;Lafiabougou Sud;Suburb outside greater Bamako;OSM;
649;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4279321;-11.4268849;0101000020E6100000FD4F59A890DA26C034D18CEA19DB2C40;Plateau Extension;Suburb outside greater Bamako;OSM;
650;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4297193;-11.4214347;0101000020E610000095CCFB49C6D726C087EB072B04DC2C40;Khasso Extension;Suburb outside greater Bamako;OSM;
651;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.4462991;-11.4412389;0101000020E61000002F72AA10EAE126C0ED77CD5081E42C40;Liberte;Suburb outside greater Bamako;OSM;
652;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.8876584;-7.54419;0101000020E6100000B03DB324402D1EC0140A6C297BC62940;Koulikoroba;Town outside greater Bamako;OSM;
653;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.4354699;-7.2947259;0101000020E6100000FD2257A0CC2D1DC0E7C825E9F5DE2A40;Kérouané;Town outside greater Bamako;OSM;
654;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.431675;-6.293844;0101000020E6100000D8800871E52C19C069006F8104DD2A40;Ségou-Koura;Suburb outside greater Bamako;OSM;
655;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;15.6312162;2.8924208;0101000020E610000048293284AD2307402A690FC52E432F40;Anuzagren;Town outside greater Bamako;OSM;
656;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;13.0965525;-11.3890735;0101000020E6100000037B4CA434C726C0AFB14B546F312A40;Djidian Kéniéba;Town outside greater Bamako;OSM;old name was Kéniéba
657;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.1745378;-9.3483259;0101000020E610000015B3B9C557B222C0E2D4BD045D592C40;Sakora;Town outside greater Bamako;OSM;
658;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.1975616;-9.7600784;0101000020E6100000C1CAFCFE288523C010E445CB26652C40;Marena;Town outside greater Bamako;OSM;
659;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;14.1868776;-9.7006719;0101000020E6100000CE739F77BE6623C0BFB5B86BAE5F2C40;Neguebougou;Town outside greater Bamako;OSM;
660;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;11.3458673;-5.6624109;0101000020E6100000430E000B4FA616C0FB82CC8415B12640;Mamassoni;Suburb outside greater Bamako;OSM;
661;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6493194;-8.0003371;0101000020E610000072F3322F2C0020C01251A797734C2940;Bamako;city within greater Bamako;OSM;
662;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5446217;-8.1194555;0101000020E610000098A77345293D20C04462CCA7D8162940;Samanko 2;village within greater Bamako;OSM;
663;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5874258;-7.7659372;0101000020E6100000C42863D751101FC03DA70F13C32C2940;Kobalakoro;town within greater Bamako;OSM;
664;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.4985157;-7.9347326;0101000020E61000002C05EE8A2ABD1FC0C91528733DFF2840;Cola;village within greater Bamako;OSM;
665;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.4691388;-7.9384742;0101000020E61000001E8F7461FFC01FC0C291F6F532F02840;Banakoro;village within greater Bamako;OSM;
666;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.3198843;-7.9278259;0101000020E6100000EE8623FE17B61FC0F901FEDFC7A32840;Heremakono;village within greater Bamako;OSM;
667;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7427573;-8.0715451;0101000020E6100000CB60318FA12420C003BB50AF4A7C2940;Noumorila;suburb within greater Bamako;OSM;
668;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7384207;-8.070559;0101000020E61000007EE02A4F202420C0FD602A47127A2940;Kati-Coura;suburb within greater Bamako;OSM;
669;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7419179;-8.0741144;0101000020E610000048539852F22520C04EA2B9A9DC7B2940;Bamanankin;suburb within greater Bamako;OSM;
670;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7519413;-8.0643046;0101000020E6100000F8F65388EC2020C001063873FE802940;Coco-Plateau;suburb within greater Bamako;OSM;
671;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7291297;-8.0686553;0101000020E6100000E66498C9262320C0A715F07C50752940;Samakébougou;suburb within greater Bamako;OSM;
672;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7225028;-8.062713;0101000020E61000006F1118EB1B2020C06F8912E3EB712940;Sananfara;suburb within greater Bamako;OSM;
673;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7256556;-8.0652331;0101000020E6100000C03B9E3B662120C08A517C2189732940;Sananfara-Médine;suburb within greater Bamako;OSM;
674;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7383697;-8.0295418;0101000020E6100000DEBA511A200F20C0F4B6E3970B7A2940;Dérébougou;village within greater Bamako;OSM;
675;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7504437;-8.0194471;0101000020E61000000C0165F8F40920C07DFA19283A802940;Falaninko;village within greater Bamako;OSM;
676;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5505566;-8.0308462;0101000020E61000006869B812CB0F20C0A431FF8DE2192940;Kiébabougou;suburb within greater Bamako;OSM;
677;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5706462;-8.0546986;0101000020E610000023467474011C20C0612C1DBD2B242940;Kabalabougou;suburb within greater Bamako;OSM;
678;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5557332;-8.0623089;0101000020E6100000DD7FBFF3E61F20C0559ADE0F891C2940;Samaya;suburb within greater Bamako;OSM;
679;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5768369;-8.0310179;0101000020E6100000632E0494E10F20C08640892A57272940;Kalaban;suburb within greater Bamako;OSM;
680;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6542832;-7.9235573;0101000020E6100000A1ED3D01B9B11FC0FBA42435FE4E2940;Sotuba;suburb within greater Bamako;OSM;
681;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7372657;-7.9442798;0101000020E6100000FC17AD48F1C61FC0D3ECCBE37A792940;Falaya;village within greater Bamako;OSM;
682;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7537551;-7.979123;0101000020E6100000AF0B3F389FEA1FC0EC623F30EC812940;Souroukoru;village within greater Bamako;OSM;
683;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.737837;-7.9873939;0101000020E61000005F14F36217F31FC0B98E71C5C5792940;N'Tékédou;village within greater Bamako;OSM;
684;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6679112;-7.9921461;0101000020E6100000716AB125F5F71FC0A543F174F8552940;CHU Point G;locality within greater Bamako;OSM;old name was Point G
685;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6689691;-8.0123048;0101000020E6100000EB2A93D04C0620C0B1112D1E83562940;Minkoungo;village within greater Bamako;OSM;
686;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6785573;-7.9902908;0101000020E6100000641E9ECA0EF61FC093ECC7DC6B5B2940;Sicoro;village within greater Bamako;OSM;
687;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6660254;-8.040063;0101000020E61000002E8F3523831420C0539CFE4701552940;Le Lido;village within greater Bamako;OSM;
688;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6534031;-8.0446978;0101000020E610000003684AA1E21620C0C535E3D98A4E2940;Koulouninko;village within greater Bamako;OSM;
689;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.690142;-8.0533421;0101000020E6100000FBFFDDA74F1B20C02B31CF4A5A612940;Zirakoro;village within greater Bamako;OSM;
690;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6713033;-7.9054777;0101000020E61000007907D38B359F1FC0CD64EE10B5572940;Titibougou;village within greater Bamako;OSM;
691;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5916915;-8.0160291;0101000020E6100000929158F7340820C072A43330F22E2940;Baco-Djicoroni;suburb within greater Bamako;OSM;
692;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6237544;-7.9849181;0101000020E61000002EF4D25E8EF01FC0E27899BC5C3F2940;Badalabougou Est;suburb within greater Bamako;OSM;
693;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5819301;-7.9747769;0101000020E6100000C69569EA2BE61FC0B31DF8BDF2292940;Filabougou;suburb within greater Bamako;OSM;
694;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5902092;-7.9461844;0101000020E610000008F13790E4C81FC0BE9877E62F2E2940;Banankabougou;suburb within greater Bamako;OSM;
695;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6129402;-7.9110417;0101000020E6100000422B8B1DE8A41FC0B2CE424CD3392940;Yirimandio;village within greater Bamako;OSM;
696;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5232505;-8.0401165;0101000020E61000005A0F5F268A1420C0363B527DE70B2940;Kabala;village within greater Bamako;OSM;
697;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5688214;-8.00302;0101000020E6100000C47762D68B0120C0A587FC8E3C232940;Namakorobougou;suburb within greater Bamako;OSM;
699;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5703438;-7.9199618;0101000020E6100000F54652770AAE1FC0E6F3401A04242940;Sirakoro (in Kalban-Coro, Kati);suburb within greater Bamako;OSM;
700;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6636568;-7.9483826;0101000020E6100000BE61ECCE24CB1FC03989F7D2CA532940;Diélibougou;suburb within greater Bamako;OSM;
701;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6523147;-7.9401418;0101000020E610000009693288B4C21FC06D663E31FC4D2940;Bougouba;suburb within greater Bamako;OSM;
702;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6666019;-7.9552385;0101000020E61000003885950A2AD21FC026E71FD84C552940;Korofina;suburb within greater Bamako;OSM;
703;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7004439;-8.0115446;0101000020E61000000CE47E2CE90520C08A5D3695A0662940;Nkoumi;village within greater Bamako;OSM;
704;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6968232;-7.9495196;0101000020E6100000DEA4B3DD4ECC1FC02A30AE02C6642940;Diomansana;suburb within greater Bamako;OSM;
705;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6278161;-7.8238645;0101000020E61000007157AF22A34B1FC0F6CDA21C71412940;Kobala;village within greater Bamako;OSM;
706;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6343447;-7.831761;0101000020E6100000605AD427B9531FC028C819D4C8442940;Kogninimi;hamlet within greater Bamako;OSM;
707;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6559142;-7.894059;0101000020E610000022C7D63384931FC0C9F66BFCD34F2940;Sabalibougou;village within greater Bamako;OSM;
708;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6445665;-7.846953;0101000020E610000011FFB0A547631FC0C231CB9E044A2940;Dougourakoro;village within greater Bamako;OSM;
709;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5935199;-8.0208001;0101000020E6100000CF818A4FA60A20C0E60C20D7E12F2940;Baco-Djicoroni ACI;suburb within greater Bamako;OSM;
710;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6731804;-7.9342743;0101000020E610000022F9EF66B2BC1FC0CC9DF419AB582940;Boulkassoumbougou;suburb within greater Bamako;OSM;
711;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6727765;-7.9525879;0101000020E6100000E342D43373CF1FC0E108522976582940;Fadjiguila;suburb within greater Bamako;OSM;
712;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6677917;-7.9621156;0101000020E6100000BBE2F3D434D91FC09B1430CBE8552940;Banconi;suburb within greater Bamako;OSM;
713;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6821688;-7.9298126;0101000020E61000008AA251CB20B81FC000B49C3A455D2940;Sangarebougou;suburb within greater Bamako;OSM;
714;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6769131;-7.9437855;0101000020E61000008BC1C3B46FC61FC0CC77955A945A2940;Doumansana;suburb within greater Bamako;OSM;
715;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6755322;-7.9181296;0101000020E610000050F5752A2AAC1FC034CA445BDF592940;Boulkassoumbougou Kouloubleni;suburb within greater Bamako;OSM;
716;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6338826;-8.0270013;0101000020E610000023E6481DD30D20C0C40199428C442940;ACI 2000;suburb within greater Bamako;OSM;
717;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.8370744;-7.8581015;0101000020E61000001C98DC28B26E1FC03DA3080495AC2940;Chodo;village within greater Bamako;OSM;old name was Chyodo
718;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.3091956;-7.7962223;0101000020E610000034620BE6542F1FC05B22BCE24E9E2840;Bougoula (in Sanakoroba, Kati);town within greater Bamako;OSM;
719;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7775001;-8.1563893;0101000020E610000080E32142125020C001463C7E148E2940;Diago;town within greater Bamako;OSM;
720;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.708333;-7.9688888;0101000020E6100000BED7B56224E01FC0EA5A7B9FAA6A2940;Dialakorodji;town within greater Bamako;OSM;
721;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.8008043;-8.2435584;0101000020E61000000955C5AFB37C20C00AFE6D05039A2940;Dio Gare;town within greater Bamako;OSM;
722;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6221455;-8.0683337;0101000020E6100000EA6D7DA2FC2220C007B5DFDA893E2940;Dogodouman;town within greater Bamako;OSM;
723;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7608337;-8.2769442;0101000020E61000003FA253A1CB8D20C0AC63A6FE8B852940;Dombila;town within greater Bamako;OSM;
724;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7076134;-8.1819742;0101000020E6100000796EEBB82B5D20C0386CB64D4C6A2940;Doubabougou;town within greater Bamako;OSM;
725;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5722217;-8.0288887;0101000020E6100000AA72EB7FCA0E20C0801F1F3EFA242940;Kalabancoro;town within greater Bamako;OSM;
726;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.952349;-8.1743284;0101000020E61000002C877192415920C0B1C1C2499AE72940;Kalifabougou;town within greater Bamako;OSM;
727;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7957366;-8.1039841;0101000020E6100000A59B69673D3520C0E175A2C96A972940;Kambila;town within greater Bamako;OSM;
728;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.7382738;-8.0718052;0101000020E6100000905DB3A6C32420C0BFFC0406FF792940;Kati (in Kati, Kati);town within greater Bamako;OSM;
729;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.6869075;-7.8638922;0101000020E6100000F6132928A0741FC016C1FF56B25F2940;Moribabougou;town within greater Bamako;OSM;
730;0;7;2015-10-15 14:03:40.91132+02;;;0;0;0;12.5243083;-7.8172172;0101000020E61000002EEAEE95D4441FC0EF0A3323720C2940;Mountougoula;town within greater Bamako;OSM;
